name,groupName,subGroupName,count,score,digital_assign,pct,lv.mod
 TACL (Tandem advanced command language),Technologies,Object or component oriented development software,6,78.70787514789629,1,8.445529851429053e-4,Software/Product Development skills
3D Design,Technologies,Computer aided design CAD software,353,109.69579570446625,1,0.04968786729257427,Industrial Modelling and Geospatial Software skills
3D graphics software,Technologies,Graphics or photo imaging software,18,51.14533694448034,1,0.0025336589554287164,Design and Marketing skills
3D modelling,Technologies,Computer aided design CAD software,830,86.3481363980824,1,0.11682982961143526,Industrial Modelling and Geospatial Software skills
3D Printing,Technologies,Computer aided design CAD software,344,175.81356907953793,1,0.04842103781485991,Industrial Modelling and Geospatial Software skills
3D Scanning,Technologies,Computer aided design CAD software,81,135.93549820923033,1,0.011401465299429224,Industrial Modelling and Geospatial Software skills
3M Encoder,Technologies,Categorization or classification software,11,41.9485357186619,1,0.0015483471394286599,Workforce digital skills
3PL Central,Technologies,Materials requirements planning logistics and supply chain software,1,165.84798872817956,1,1.407588308571509e-4,Workforce digital skills
4G / LTE technology,Technologies,Networking and telecommunications,60,82.3638769105564,1,0.008445529851429052,Software/Product Development skills
5 axis lathes,Tools and Equipment,Miscellaneous or unclassified,6,202.23525947081,0,8.445529851429053e-4,NA
5G technology,Technologies,Networking and telecommunications,613,67.52248461204871,1,0.08628516331543351,Software/Product Development skills
5S Methodology,Occupational Skills,Business planning and operations,811,229.80245026909896,0,0.11415541182514938,NA
A programming language APL,Technologies,Development environment software,49,57.253402740638236,1,0.006897182712000394,Software/Product Development skills
Ab Initio,Technologies,Enterprise resource planning ERP software,21,62.909930906297895,1,0.002955935448000169,Software/Product Development skills
Abbot,Technologies,Program testing software,2,388.579488353187,1,2.815176617143018e-4,Workforce digital skills
Ability to Learn,Social-Emotional Skills,Cognitive,18243,236.1616075148761,0,2.567863351327004,NA
Abrasive wheels,Tools and Equipment,Miscellaneous or unclassified,16,254.91846843824473,0,0.0022521412937144144,NA
Accelerometers,Tools and Equipment,Miscellaneous or unclassified,16,80.75270140545751,0,0.0022521412937144144,Software/Product Development skills
Acceptance Test Procedures,Technologies,Quality Control,10,158.50185879467514,1,0.001407588308571509,Workforce digital skills
Access control systems,Tools and Equipment,Security,201,133.5234480979953,0,0.02829252500228733,NA
Access management software,Technologies,Access software,18,133.36937723344514,1,0.0025336589554287164,Cybersecurity and System Infrastructure skills
Access servers,Tools and Equipment,Miscellaneous or unclassified,33,63.809928466050756,1,0.0046450414182859804,Cybersecurity and System Infrastructure skills
Account management software,Technologies,Accounting software,17,154.16041029059727,1,0.002392900124571565,Workforce digital skills
Accounting,Occupational Skills,Corporate finance and accounting,46535,157.89825604427253,0,6.550212193937517,NA
Accounting software,Technologies,Accounting software,6830,155.20451021034103,1,0.9613828147543406,Workforce digital skills
Accounts payable software,Technologies,Accounting software,8,161.47665871571044,1,0.0011260706468572072,Workforce digital skills
Accounts receivable software,Technologies,Accounting software,1,145.994604776102,1,1.407588308571509e-4,Workforce digital skills
Acetylene welding equipment,Tools and Equipment,Miscellaneous or unclassified,102,204.23302033005095,0,0.01435740074742939,NA
ACL Analytics,Technologies,Financial analysis software,4,67.13492906345664,1,5.630353234286036e-4,Cybersecurity and System Infrastructure skills
ACLS (Advanced Cardiac Life Support),Occupational Skills,Health services,12446,193.86753103449456,0,1.7518844088481003,NA
Acoustic guitars,Tools and Equipment,Miscellaneous or unclassified,1,252.41904076913158,0,1.407588308571509e-4,NA
ActionScript,Technologies,Development environment software,16,16.186494061312114,1,0.0022521412937144144,Software/Product Development skills
Active directory software,Technologies,Internet directory services software,3,78.92620020046846,1,4.2227649257145267e-4,Cybersecurity and System Infrastructure skills
Acumatica,Technologies,Cloud Computing,57,138.8730893887343,1,0.008023253358857601,Workforce digital skills
Ada,Technologies,Development environment software,99,39.41355368946003,1,0.013935124254857939,Software/Product Development skills
Adaptive Planning,Technologies,Enterprise resource planning ERP software,59,111.24784057236216,1,0.008304771020571903,Workforce digital skills
Addressing software,Technologies,Word processing software,1,13.125,1,1.407588308571509e-4,Cybersecurity and System Infrastructure skills
Adjustable beds,Tools and Equipment,Miscellaneous or unclassified,7,215.0152399717826,0,9.853118160000564e-4,NA
Adjustable wrenches,Tools and Equipment,Miscellaneous or unclassified,1,202.23525947081,0,1.407588308571509e-4,NA
"Admissions, discharge, and transfer ADT software",Technologies,Medical software,17,217.66807246976518,1,0.002392900124571565,Workforce digital skills
Adobe Systems Adobe Acrobat,Technologies,Document management software,1339,140.4220065791063,1,0.18847607451772505,Workforce digital skills
Adobe Systems Adobe After Effects,Technologies,Video creation and editing software,177,74.58311216876203,1,0.024914313061715706,Design and Marketing skills
Adobe Systems Adobe AfterEffects,Technologies,Video creation and editing software,1,88.5917947176982,1,1.407588308571509e-4,Design and Marketing skills
Adobe Systems Adobe Audition,Technologies,Music or sound editing software,78,105.50803420719514,1,0.01097918880685777,Design and Marketing skills
Adobe Systems Adobe Captivate,Technologies,Computer based training software,28,74.2785469628622,1,0.0039412472640002255,Design and Marketing skills
Adobe Systems Adobe ColdFusion,Technologies,Web platform development software,22,9.38267583583457,1,0.0030966942788573197,Software/Product Development skills
Adobe Systems Adobe Connect,Technologies,Network conferencing software,35,143.1284834057774,1,0.004926559080000281,Workforce digital skills
Adobe Systems Adobe Creative Cloud,Technologies,Graphics or photo imaging software,519,95.40753550998814,1,0.07305383321486132,Design and Marketing skills
Adobe Systems Adobe Creative Suite,Technologies,Development environment software,1957,106.6189041751301,1,0.2754650319874443,Design and Marketing skills
Adobe Systems Adobe Distiller,Technologies,Desktop publishing software,3,105.52640553094335,1,4.2227649257145267e-4,Workforce digital skills
Adobe Systems Adobe Dreamweaver,Technologies,Web page creation and editing software,152,68.29928377298904,1,0.021395342290286938,Design and Marketing skills
Adobe Systems Adobe Experience Manager (AEM),Technologies,Web page creation and editing software,238,111.4802994305961,1,0.033500601744001914,Software/Product Development skills
Adobe Systems Adobe Flash,Technologies,Graphics or photo imaging software,51,20.005134653698896,1,0.007178700373714695,Design and Marketing skills
Adobe Systems Adobe FrameMaker,Technologies,Desktop publishing software,47,95.77070375019416,1,0.006615665050286092,Design and Marketing skills
Adobe Systems Adobe FreeHand,Technologies,Graphics or photo imaging software,86,31.705660787835807,1,0.012105259453714977,Design and Marketing skills
Adobe Systems Adobe Illustrator,Technologies,Graphics or photo imaging software,1412,87.37061777122389,1,0.19875146917029707,Design and Marketing skills
Adobe Systems Adobe InCopy,Technologies,Word processing software,2,287.286707924933,1,2.815176617143018e-4,Design and Marketing skills
Adobe Systems Adobe InDesign,Technologies,Desktop publishing software,371,106.8062432660996,1,0.052221526248002983,Design and Marketing skills
Adobe Systems Adobe Photoshop,Technologies,Graphics or photo imaging software,4942,100.58953188944446,1,0.6956301420960398,Design and Marketing skills
Adobe Systems Adobe Premiere Pro,Technologies,Video creation and editing software,313,62.77958637660162,1,0.044057514058288234,Design and Marketing skills
Adobe Systems Adobe Reader,Technologies,Document management software,49,131.70762271378865,1,0.006897182712000394,Workforce digital skills
Adobe Systems Adobe RoboHelp,Technologies,Graphical user interface development software,9,55.231677707816786,1,0.0012668294777143582,Design and Marketing skills
Adobe Systems Adobe Writer,Technologies,Word processing software,3,150.86255330884404,1,4.2227649257145267e-4,Workforce digital skills
ADP eTIME,Technologies,Time accounting software,2,66.4165255288907,1,2.815176617143018e-4,Workforce digital skills
ADP software,Technologies,Enterprise resource planning ERP software,13,171.14870584498587,1,0.0018298648011429617,Workforce digital skills
ADP Workforce Now,Technologies,Human resources software,439,186.90957318596205,1,0.06179312674628925,Workforce digital skills
Advanced business application programming ABAP,Technologies,Object or component oriented development software,83,11.332248626897467,1,0.011682982961143524,Software/Product Development skills
Advanced product quality planning (APQP),Occupational Skills,Quality management,56,123.93164118542082,0,0.007882494528000451,NA
Advent Axys,Technologies,Financial analysis software,1,11.5384001064821,1,1.407588308571509e-4,Workforce digital skills
Advocacy Skills ,Social-Emotional Skills,Interpersonal,1975,203.45010391837639,0,0.277998690942873,NA
Aerators,Tools and Equipment,Building and facilities,38,358.63050212177683,0,0.0053488355725717345,NA
Aerial bucket trucks,Tools and Equipment,Miscellaneous or unclassified,9,395.07260768404933,0,0.0012668294777143582,NA
Aerial lift trucks,Tools and Equipment,Miscellaneous or unclassified,8,58.42754299541487,1,0.0011260706468572072,NA
Aerial lifts,Tools and Equipment,Lifting equipment,225,317.39308158049425,0,0.03167073694285895,NA
Aerial trucks,Tools and Equipment,Miscellaneous or unclassified,3,397.8110681215946,0,4.2227649257145267e-4,NA
Agency management software,Technologies,Enterprise resource planning ERP software,5,21.30542198006619,1,7.037941542857545e-4,Workforce digital skills
Agency Master,Technologies,Enterprise resource planning ERP software,2,121.293488322495,1,2.815176617143018e-4,Workforce digital skills
Agile Software Development,Occupational Skills,Software and web development,8639,57.783360067823104,1,1.2160155397749266,Software/Product Development skills
Agilent ChemStation,Technologies,Analytical or scientific software,1,88.5817039218096,1,1.407588308571509e-4,Workforce digital skills
Air cleaners,Tools and Equipment,Miscellaneous or unclassified,20,229.2819818623925,0,0.002815176617143018,NA
Air compressors,Tools and Equipment,Mechanical and plumbing,343,343.9479230488273,0,0.04828027898400276,NA
Air conditioning systems,Tools and Equipment,Building and facilities,1420,200.80965009103062,0,0.1998775398171543,NA
Air conditioning units,Tools and Equipment,Building and facilities,194,238.47441136844327,0,0.027307213186287274,NA
Air gauges,Tools and Equipment,Miscellaneous or unclassified,27,273.4416246980755,0,0.003800488433143074,NA
Air grinders,Tools and Equipment,Miscellaneous or unclassified,35,340.2279737193723,0,0.004926559080000281,NA
Air guns,Tools and Equipment,Mechanical and plumbing,17,415.32297987186774,0,0.002392900124571565,NA
Air Handling systems,Tools and Equipment,Building and facilities,683,207.11590201813868,0,0.09613828147543407,NA
Air heaters,Tools and Equipment,Miscellaneous or unclassified,8,351.25683749875304,0,0.0011260706468572072,NA
Air horns,Tools and Equipment,Miscellaneous or unclassified,5,74.8253893373068,0,7.037941542857545e-4,NA
Air knives,Tools and Equipment,Miscellaneous or unclassified,4,142.65924678278577,0,5.630353234286036e-4,NA
Air monitoring equipment,Tools and Equipment,Miscellaneous or unclassified,4,183.54275094269016,0,5.630353234286036e-4,NA
Air quality,Occupational Skills,Environmental and social sustainability,438,204.84269542939762,0,0.06165236791543209,NA
Air scrubbers,Tools and Equipment,Building and facilities,25,206.54325689478432,0,0.0035189707714287726,NA
Air seeders,Tools and Equipment,Miscellaneous or unclassified,1,368.345731200462,0,1.407588308571509e-4,NA
Air tanks,Tools and Equipment,Miscellaneous or unclassified,7,148.89246441407272,0,9.853118160000564e-4,NA
Airless spray equipment,Tools and Equipment,Painting and coating,3,467.6630874566977,0,4.2227649257145267e-4,NA
Airline global distribution systems GDS software,Technologies,Data base user interface and query software,3,74.87444429687118,1,4.2227649257145267e-4,Workforce digital skills
Airport surveillance radar ASR systems,Tools and Equipment,Miscellaneous or unclassified,10,67.16091925599895,1,0.001407588308571509,NA
AJAX,Technologies,Web platform development software,488,35.343817133530635,1,0.06869030945828965,Software/Product Development skills
Alarm system software,Technologies,Facilities management software,1,129.69610384786301,1,1.407588308571509e-4,Workforce digital skills
Alarm systems,Tools and Equipment,Security,775,192.26798636414912,0,0.10908809391429194,NA
Aligners,Tools and Equipment,Miscellaneous or unclassified,41,259.3910265692378,0,0.005771112065143187,NA
Alignment machines,Tools and Equipment,Miscellaneous or unclassified,28,198.53932458722934,0,0.0039412472640002255,NA
Alignment tools,Tools and Equipment,Miscellaneous or unclassified,25,195.00271183449146,0,0.0035189707714287726,NA
All-terrain cranes,Tools and Equipment,Miscellaneous or unclassified,8,320.876178731004,0,0.0011260706468572072,NA
All-terrain vehicles ATV,Tools and Equipment,Miscellaneous or unclassified,2,333.1432688357704,0,2.815176617143018e-4,NA
All terrain vehicles ATV,Tools and Equipment,Miscellaneous or unclassified,72,235.07701710646776,0,0.010134635821714866,NA
Allen Bradley PanelView,Technologies,Industrial control software,1,NA,1,1.407588308571509e-4,Industrial Modelling and Geospatial Software skills
Allen wrenches,Tools and Equipment,Miscellaneous or unclassified,1,295.4845666763373,0,1.407588308571509e-4,NA
Allscripts,Technologies,Medical software,27,149.04373208235748,1,0.003800488433143074,Workforce digital skills
Allscripts Sunrise Clinical Manager,Technologies,Medical software,306,190.09774164185106,1,0.04307220224228818,Workforce digital skills
ALS (Advanced Life Support),Occupational Skills,Health services,3690,199.99321790989362,0,0.5194000858628869,NA
Altium Designer,Technologies,Computer aided design CAD software,28,21.30114049410986,1,0.0039412472640002255,Software/Product Development skills
Amazing Charts,Technologies,Medical software,1,12.16291466503224,1,1.407588308571509e-4,Workforce digital skills
Amazon DynamoDB,Technologies,Data base management system software,25,30.742255590172373,1,0.0035189707714287726,Software/Product Development skills
Amazon Kinesis,Technologies,Data base management system software,17,15.7202010050251,1,0.002392900124571565,Software/Product Development skills
Amazon Web Services (AWS),Technologies,Cloud Computing,4737,38.962569937936955,1,0.6667745817703239,Software/Product Development skills
Ameresco software,Technologies,Enterprise resource planning ERP software,6,215.32972033958194,1,8.445529851429053e-4,Workforce digital skills
American Sign Language (ASL),Social-Emotional Skills,Languages,504,230.60429309693922,0,0.07094245075200406,NA
Ammeters,Tools and Equipment,Miscellaneous or unclassified,32,119.81312378589965,0,0.004504282587428829,NA
Amp meters,Tools and Equipment,Miscellaneous or unclassified,19,137.82379392443667,0,0.0026744177862858673,NA
AMPL (A mathematical programming language),Technologies,Analytical or scientific software,1,11.5384001064821,1,1.407588308571509e-4,Software/Product Development skills
Analysis and building software,Technologies,Analytical or scientific software,22,107.03885350744748,1,0.0030966942788573197,Software/Product Development skills
Analytical balances,Tools and Equipment,Miscellaneous or unclassified,18,133.65194521265227,0,0.0025336589554287164,NA
Analytical Skills,Occupational Skills,Analysis and research,44927,137.74110370501006,0,6.3238719939192185,NA
Analytical software,Technologies,Analytical or scientific software,154,81.07729459181792,1,0.021676859952001238,Software/Product Development skills
Anatomical models,Tools and Equipment,Miscellaneous or unclassified,10,109.99158242569249,0,0.001407588308571509,NA
Anchor winches,Tools and Equipment,Miscellaneous or unclassified,2,385.5530242385424,0,2.815176617143018e-4,NA
Android,Technologies,Operating system software,1489,34.05246525131762,1,0.2095898991462977,Software/Product Development skills
Anechoic chambers,Tools and Equipment,Miscellaneous or unclassified,4,188.47956665781348,0,5.630353234286036e-4,NA
Anesthesia carts,Tools and Equipment,Miscellaneous or unclassified,2,312.57083022084026,0,2.815176617143018e-4,NA
Anesthesia machines,Tools and Equipment,Miscellaneous or unclassified,12,218.62188324712534,0,0.0016891059702858107,NA
Angle finders,Tools and Equipment,Miscellaneous or unclassified,4,307.3257203020536,0,5.630353234286036e-4,NA
AngularJS,Technologies,Web platform development software,1383,11.064055686390063,1,0.1946694630754397,Software/Product Development skills
Animal Shelter Manager,Technologies,Data base user interface and query software,5,207.583492410402,1,7.037941542857545e-4,Workforce digital skills
Animal traps,Tools and Equipment,Miscellaneous or unclassified,2,438.05127210816374,0,2.815176617143018e-4,NA
Animation,Occupational Skills,Video production and computer graphics,3548,98.98556913036735,1,0.49941233188117135,Design and Marketing skills
Animation software,Technologies,Graphics or photo imaging software,576,13.088207849766752,1,0.08107708657371893,Design and Marketing skills
Annealing furnaces,Tools and Equipment,Miscellaneous or unclassified,2,206.243013869888,0,2.815176617143018e-4,NA
Announcement systems,Tools and Equipment,Miscellaneous or unclassified,1,258.1113743030885,0,1.407588308571509e-4,NA
Ansible software,Technologies,Expert system software,1200,21.67634477754636,1,0.16891059702858108,Software/Product Development skills
ANSYS,Technologies,Analytical or scientific software,60,102.1745110667491,1,0.008445529851429052,Industrial Modelling and Geospatial Software skills
ANSYS FLUENT,Technologies,Analytical or scientific software,2,69.53949007185365,1,2.815176617143018e-4,Industrial Modelling and Geospatial Software skills
ANSYS Mechanical,Technologies,Analytical or scientific software,4,156.54245383191488,1,5.630353234286036e-4,Industrial Modelling and Geospatial Software skills
Antenna analyzers,Tools and Equipment,Miscellaneous or unclassified,3,14.2870904241973,1,4.2227649257145267e-4,Software/Product Development skills
Anti-Money Laundering,Occupational Skills,Banking and insurance,1053,133.43523751601853,0,0.1482190488925799,NA
Anti-spyware software,Technologies,Transaction security and virus protection software,2,20.1241501625776,1,2.815176617143018e-4,Cybersecurity and System Infrastructure skills
Antivirus software,Technologies,Transaction security and virus protection software,78,50.963190533475796,1,0.01097918880685777,Cybersecurity and System Infrastructure skills
Apache Ant,Technologies,Development environment software,19,3.6618236874537513,1,0.0026744177862858673,Software/Product Development skills
Apache Avro,Technologies,Information retrieval or search software,1,72.92833784233908,1,1.407588308571509e-4,Software/Product Development skills
Apache Cassandra,Technologies,Data base management system software,17,7.49960898640786,1,0.002392900124571565,Software/Product Development skills
Apache Flume,Technologies,Data base management system software,1,15.7202010050251,1,1.407588308571509e-4,Software/Product Development skills
Apache Groovy,Technologies,Object or component oriented development software,15,29.46644730156418,1,0.002111382462857263,Software/Product Development skills
Apache Hadoop,Technologies,Data base management system software,1083,27.948929893512208,1,0.15244181381829444,Software/Product Development skills
Apache Hbase,Technologies,Data base management system software,6,3.38931297709924,1,8.445529851429053e-4,Software/Product Development skills
Apache Hive,Technologies,Data base management system software,7,27.798324127796803,1,9.853118160000564e-4,Software/Product Development skills
Apache HTTP Server,Technologies,Portal server software,1,13.125,1,1.407588308571509e-4,Software/Product Development skills
Apache Jmeter,Technologies,Object or component oriented development software,191,19.66987259528218,1,0.026884936693715823,Software/Product Development skills
Apache Kafka,Technologies,Development environment software,1233,19.275245212849526,1,0.17355563844686706,Software/Product Development skills
Apache MapReduce,Technologies,Big Data,55,34.141939514832345,1,0.0077417356971433,Software/Product Development skills
Apache Maven,Technologies,Development environment software,27,14.017410458264,1,0.003800488433143074,Software/Product Development skills
Apache Pig,Technologies,Data base management system software,9,33.27354867509155,1,0.0012668294777143582,Software/Product Development skills
Apache Solr,Technologies,Data base management system software,9,24.27290862738774,1,0.0012668294777143582,Software/Product Development skills
Apache Spark,Technologies,Object or component oriented development software,199,19.485331672551915,1,0.02801100734057303,Software/Product Development skills
Apache Sqoop,Technologies,Data base management system software,8,13.958645572464263,1,0.0011260706468572072,Software/Product Development skills
Apache Struts,Technologies,Web platform development software,12,21.59651534860816,1,0.0016891059702858107,Software/Product Development skills
Apache Subversion,Technologies,File versioning software,1,5.38461538461538,1,1.407588308571509e-4,Software/Product Development skills
Apache Tomcat,Technologies,Web platform development software,156,20.707296011371483,1,0.02195837761371554,Software/Product Development skills
Apache Webserver,Technologies,Portal server software,6,7.111055435019994,1,8.445529851429053e-4,Software/Product Development skills
APL (A programming language),Technologies,Object or component oriented development software,80,50.608198052540786,1,0.011260706468572072,Software/Product Development skills
Apple Final Cut Pro,Technologies,Video creation and editing software,5,82.218881806401,1,7.037941542857545e-4,Design and Marketing skills
Apple Final Cut Pro X,Technologies,Video creation and editing software,1,108.874245939675,1,1.407588308571509e-4,Design and Marketing skills
Apple iMovie,Technologies,Video creation and editing software,1,110.66589433838585,1,1.407588308571509e-4,Design and Marketing skills
Apple iWork,Technologies,Office suite software,3,126.6815823390188,1,4.2227649257145267e-4,Workforce digital skills
Apple Mac OS X,Technologies,Operating system software,157,81.37118834843281,1,0.02209913644457269,Cybersecurity and System Infrastructure skills
Apple Macintosh OS,Technologies,Operating system software,1,31.7330803479176,1,1.407588308571509e-4,Cybersecurity and System Infrastructure skills
Apple macOS,Technologies,Operating system software,205,16.535203872925827,1,0.028855560325715936,Cybersecurity and System Infrastructure skills
Apple Pages,Technologies,Word processing software,3,85.97458172118921,1,4.2227649257145267e-4,Design and Marketing skills
Apple Safari,Technologies,Internet browser software,2,113.436814960809,1,2.815176617143018e-4,Software/Product Development skills
Applicant tracking software,Technologies,Human resources software,29,188.63783835975326,1,0.004082006094857376,Workforce digital skills
Application management software,Technologies,Configuration management software,4,197.55448443477962,1,5.630353234286036e-4,Workforce digital skills
Application server software,Technologies,Application server software,14,20.99039180464389,1,0.0019706236320001127,Software/Product Development skills
Application servers,Technologies,Operating system software,270,36.28976367409353,1,0.03800488433143075,Software/Product Development skills
Appointment scheduling software,Technologies,Calendar and scheduling software,13,197.7851291125017,1,0.0018298648011429617,Workforce digital skills
Appraisal software,Technologies,Financial analysis software,4,144.90407679685734,1,5.630353234286036e-4,Industrial Modelling and Geospatial Software skills
Arabic language,Social-Emotional Skills,Languages,481,206.84084452595903,0,0.06770499764228959,NA
Arbor presses,Tools and Equipment,Miscellaneous or unclassified,1,202.23525947081,0,1.407588308571509e-4,NA
Arbors,Tools and Equipment,Miscellaneous or unclassified,16,380.11262338957124,0,0.0022521412937144144,NA
Arc welding equipment,Tools and Equipment,Miscellaneous or unclassified,42,298.3016338220142,0,0.005911870896000338,NA
Architectural templates,Tools and Equipment,Miscellaneous or unclassified,16,27.59266271559839,1,0.0022521412937144144,Software/Product Development skills
Archival databases,Technologies,Information retrieval or search software,7,173.43184752818314,1,9.853118160000564e-4,Design and Marketing skills
Archon,Technologies,Data base user interface and query software,2,20.3964021615472,1,2.815176617143018e-4,Workforce digital skills
Armored cars,Tools and Equipment,Miscellaneous or unclassified,4,343.78526447350725,0,5.630353234286036e-4,NA
Arrow boards,Tools and Equipment,Miscellaneous or unclassified,17,102.3274580085051,0,0.002392900124571565,NA
Articulate Storyline,Technologies,Computer based training software,46,96.30614547700137,1,0.006474906219428942,Design and Marketing skills
Articulated robots,Tools and Equipment,Miscellaneous or unclassified,1,62.7149503418848,1,1.407588308571509e-4,Industrial Modelling and Geospatial Software skills
Articulators,Tools and Equipment,Miscellaneous or unclassified,2,157.6665499001038,0,2.815176617143018e-4,NA
Artificial Intelligence (AI),Technologies,Artificial Intelligence,11019,146.8874113825994,1,1.5510215572149457,Software/Product Development skills
Artificial intelligence software,Technologies,Industrial control software,580,75.08604436401824,1,0.08164012189714752,Software/Product Development skills
ASIC (Application-specific integrated circuit),Technologies,Computer Hardware,57,233.52482101018282,1,0.008023253358857601,Software/Product Development skills
ASPEN PLUS,Technologies,Analytical or scientific software,5,66.41123005787938,1,7.037941542857545e-4,Industrial Modelling and Geospatial Software skills
Assessment software,Technologies,Analytical or scientific software,26,104.75667430724702,1,0.0036597296022859234,Industrial Modelling and Geospatial Software skills
Asset Integrity,Occupational Skills,Business planning and operations,44,236.80898104387788,0,0.006193388557714639,NA
Asset Management,Occupational Skills,Business planning and operations,1164,127.14729445268729,0,0.16384327911772364,NA
Asset management software,Technologies,Inventory management software,92,137.92666889622828,1,0.012949812438857884,Workforce digital skills
Atlassian Bamboo,Technologies,Enterprise application integration software,2,5.49230769230769,1,2.815176617143018e-4,Software/Product Development skills
Atlassian Confluence,Technologies,Project management software,2667,69.04080568768256,1,0.37540380189602146,Software/Product Development skills
Atlassian HipChat,Technologies,Instant messaging software,4,NA,1,5.630353234286036e-4,Software/Product Development skills
Atlassian JIRA,Technologies,Content workflow software,4440,58.945043609778324,1,0.62496920900575,Software/Product Development skills
Atmospheric monitors,Tools and Equipment,Miscellaneous or unclassified,1,97.3875478897,0,1.407588308571509e-4,NA
Atomic absorption spectrometers,Tools and Equipment,Miscellaneous or unclassified,1,70.8446322851402,1,1.407588308571509e-4,NA
Attendance tracking software,Technologies,Data base user interface and query software,2,111.38957906803108,1,2.815176617143018e-4,Workforce digital skills
Attention to Detail,Social-Emotional Skills,Personal qualities,135399,232.98562646040637,0,19.058604939227376,NA
Audacity,Technologies,Music or sound editing software,70,127.42346890205044,1,0.009853118160000562,Design and Marketing skills
Audio amplifiers,Tools and Equipment,Miscellaneous or unclassified,6,56.64474809953553,1,8.445529851429053e-4,Cybersecurity and System Infrastructure skills
Audio editing software,Technologies,Music or sound editing software,24,86.32149573456103,1,0.0033782119405716213,Design and Marketing skills
Audio interfaces,Tools and Equipment,Miscellaneous or unclassified,2,69.7969199688374,1,2.815176617143018e-4,Software/Product Development skills
Audio recorders,Tools and Equipment,Miscellaneous or unclassified,8,84.05311725529096,0,0.0011260706468572072,Design and Marketing skills
Audio speakers,Tools and Equipment,Miscellaneous or unclassified,2,49.0073429426163,1,2.815176617143018e-4,NA
Audiometers,Tools and Equipment,Miscellaneous or unclassified,1,141.75413670254596,0,1.407588308571509e-4,NA
Audit management software,Technologies,Financial analysis software,10,105.35113167343809,1,0.001407588308571509,Cybersecurity and System Infrastructure skills
Auditing,Occupational Skills,Corporate finance and accounting,3476,149.9962682121547,0,0.48927769605945653,NA
Auditing software,Technologies,Financial analysis software,41,147.15942217104404,1,0.005771112065143187,Industrial Modelling and Geospatial Software skills
Augers,Tools and Equipment,Building and facilities,67,343.0413525507712,0,0.00943084166742911,NA
Augmentative communication systems,Tools and Equipment,Miscellaneous or unclassified,55,167.13531824748836,0,0.0077417356971433,NA
Augmented Reality,Technologies,Graphics or photo imaging software,217,116.99665257430239,1,0.030544666296001746,Design and Marketing skills
Author-it,Technologies,Data base user interface and query software,4,71.71948715962523,1,5.630353234286036e-4,Design and Marketing skills
Auto scrubbers,Tools and Equipment,Cleaning,23,394.0422980496498,0,0.003237453109714471,NA
Autoclaves,Tools and Equipment,"Health, safety and environmental",110,187.63821980382147,0,0.0154834713942866,NA
Autodesk 3d Studio Viz,Technologies,Computer aided design CAD software,1,52.8010825809715,1,1.407588308571509e-4,NA
Autodesk 3ds Max,Technologies,Video creation and editing software,225,67.94334054053216,1,0.03167073694285895,Design and Marketing skills
Autodesk Architectural Studio,Technologies,Computer aided design CAD software,5,200.8890945238255,1,7.037941542857545e-4,Industrial Modelling and Geospatial Software skills
Autodesk AutoCAD,Technologies,Computer aided design CAD software,6399,93.50464530380013,1,0.9007157586549085,Industrial Modelling and Geospatial Software skills
Autodesk AutoCAD Civil 3D,Technologies,Computer aided design CAD software,606,91.35971747082881,1,0.08529985149943345,Industrial Modelling and Geospatial Software skills
Autodesk AutoCAD LT,Technologies,Computer aided design CAD software,20,73.89799801071688,1,0.002815176617143018,Industrial Modelling and Geospatial Software skills
Autodesk AutoCAD MAP3D,Technologies,Computer aided design CAD software,5,34.09881847523566,1,7.037941542857545e-4,Industrial Modelling and Geospatial Software skills
Autodesk AutoCAD Mechanical,Technologies,Computer aided design CAD software,7,103.2696662876042,1,9.853118160000564e-4,Industrial Modelling and Geospatial Software skills
Autodesk Buzzsaw,Technologies,Data base user interface and query software,2,107.7414199340489,1,2.815176617143018e-4,Workforce digital skills
Autodesk Combustion,Technologies,Graphics or photo imaging software,326,212.11470922542972,1,0.04588737885943119,Workforce digital skills
Autodesk Fusion 360,Technologies,Computer aided manufacturing CAM software,79,160.0517574580524,1,0.01111994763771492,Industrial Modelling and Geospatial Software skills
Autodesk Inventor,Technologies,Computer aided design CAD software,223,67.07456363696404,1,0.03138921928114465,Industrial Modelling and Geospatial Software skills
Autodesk Land Desktop,Technologies,Computer aided design CAD software,1,88.3861645760384,1,1.407588308571509e-4,Industrial Modelling and Geospatial Software skills
Autodesk MapGuide,Technologies,Web platform development software,1,52.8010825809715,1,1.407588308571509e-4,Industrial Modelling and Geospatial Software skills
Autodesk Maya,Technologies,Graphics or photo imaging software,93,38.554068579534785,1,0.013090571269715032,Design and Marketing skills
Autodesk MotionBuilder,Technologies,Video creation and editing software,24,112.80710515343719,1,0.0033782119405716213,Design and Marketing skills
Autodesk Mudbox,Technologies,Graphics or photo imaging software,9,82.95101259262375,1,0.0012668294777143582,Design and Marketing skills
Autodesk Revit,Technologies,Computer aided design CAD software,1769,80.29661052131584,1,0.24900237178629997,Industrial Modelling and Geospatial Software skills
Autodesk Revit Architecture,Technologies,Computer aided design CAD software,12,55.571049504830135,1,0.0016891059702858107,Industrial Modelling and Geospatial Software skills
Autodesk Scaleform,Technologies,Development environment software,4,NA,1,5.630353234286036e-4,Software/Product Development skills
